Navn;Stasjon;Tid(norsk normaltid);Maksimumstemperatur (døgn);Minimumstemperatur (døgn);Nedbør (døgn);Høyeste middelvind (døgn);Snødybde
Oslo - Blindern;SN18700;27.08.2023;19.5;-301.0;52.0;6.9;-
Oslo - Blindern;SN18700;28.08.2023;21.0;13.1;2.1;6.5;-
Oslo - Blindern;SN18700;29.08.2023;19.4;11.8;14.2;4.9;-
Oslo - Blindern;SN18700;30.08.2023;18.9;10.8;0.0;4.0;-
Oslo - Blindern;SN18700;31.08.2023;19.8;9.8;0.0;3.5;-
Oslo - Blindern;SN18700;01.09.2023;22.7;11.6;0.0;3.0;-
Oslo - Blindern;SN18700;02.09.2023;21.5;12.9;0.8;4.2;-
Oslo - Blindern;SN18700;03.09.2023;18.7;200.5;0.0;4.2;-
Oslo - Blindern;SN18700;04.09.2023;24.9;11.9;0.2;5.9;-
Oslo - Blindern;SN18700;05.09.2023;25.1;12.1;0.0;-;-
Oslo - Blindern;SN18700;06.09.2023;20.5;12.1;0.0;7.1;-
Oslo - Blindern;SN18700;07.09.2023;20.0;12.4;0.0;5.2;-
Oslo - Blindern;SN18700;08.09.2023;18.6;15.0;0.0;3.8;-
Oslo - Blindern;SN18700;09.09.2023;19.2;14.6;0.1;3.0;-
Oslo - Blindern;SN18700;10.09.2023;22.5;15.3;0.0;3.9;-
Oslo - Blindern;SN18700;11.09.2023;17.5;16.4;0.7;5.9;-
Oslo - Blindern;SN18700;12.09.2023;21.1;14.6;1.2;6.1;-
Oslo - Blindern;SN18700;13.09.2023;16.9;7.9;0.3;-301.0;-
Oslo - Blindern;SN18700;14.09.2023;14.6;7.4;0.0;-500.0;-
Oslo - Blindern;SN18700;15.09.2023;16.6;11.3;1.0;4.3;-
Oslo - Blindern;SN18700;16.09.2023;15.2;9.6;4.5;5.5;-
Oslo - Blindern;SN18700;17.09.2023;15.2;6.2;1.5;200.5;-
Oslo - Blindern;SN18700;18.09.2023;13.6;9.3;1.8;-;-
Oslo - Blindern;SN18700;19.09.2023;17.5;12.9;42.3;7.6;-
Oslo - Blindern;SN18700;20.09.2023;14.1;7.6;0.6;5.4;-
Oslo - Blindern;SN18700;21.09.2023;17.7;14.1;3.0;7.1;-
Oslo - Blindern;SN18700;22.09.2023;-;11.6;33.3;5.1;0
Oslo - Blindern;SN18700;23.09.2023;-;9.7;6.0;-200.0;-500.0
Oslo - Blindern;SN18700;24.09.2023;15.9;5.3;0.0;5.2;0
Oslo - Blindern;SN18700;25.09.2023;15.5;12.9;3.5;7.9;0
Oslo - Blindern;SN18700;26.09.2023;17.6;10.2;0.1;5.2;-
Oslo - Blindern;SN18700;27.09.2023;-;-200.0;0.7;4.6;0
Oslo - Blindern;SN18700;28.09.2023;16.5;12.1;200.5;5.9;0
Oslo - Blindern;SN18700;29.09.2023;16.8;13.1;420.3;5.3;0
Oslo - Blindern;SN18700;30.09.2023;19.1;8.2;0.3;5.6;0
Oslo - Blindern;SN18700;01.10.2023;14.6;5.5;0.0;4.1;-500.0
Oslo - Blindern;SN18700;02.10.2023;16.8;9.6;0.3;3.4;0
Oslo - Blindern;SN18700;03.10.2023;15.0;6.3;0.0;3.0;0
Oslo - Blindern;SN18700;04.10.2023;17.1;5.7;0.0;6.9;0
Oslo - Blindern;SN18700;05.10.2023;14.0;7.2;0.0;5.4;0
Oslo - Blindern;SN18700;06.10.2023;15.0;5.7;2.3;5.4;0
Oslo - Blindern;SN18700;07.10.2023;420.3;3.0;-;10.3;0
Oslo - Blindern;SN18700;08.10.2023;11.8;-0.7;0.0;5.2;-500.0
Oslo - Blindern;SN18700;09.10.2023;9.0;-0.6;-500.0;-500.0;0
Oslo - Blindern;SN18700;10.10.2023;9.6;0.1;0.0;5.0;0
Oslo - Blindern;SN18700;11.10.2023;14.5;8.6;4.7;-;0
Oslo - Blindern;SN18700;12.10.2023;13.5;3.0;0.0;9.1;0
Oslo - Blindern;SN18700;13.10.2023;-200.0;2.9;0.0;-;0
Oslo - Blindern;SN18700;14.10.2023;12.5;4.6;10.5;8.5;0
Oslo - Blindern;SN18700;15.10.2023;11.1;4.6;0.0;6.8;0
Oslo - Blindern;SN18700;16.10.2023;9.5;-0.7;0.0;4.5;200.5
Oslo - Blindern;SN18700;17.10.2023;12.3;5.3;0.0;5.9;0
Oslo - Blindern;SN18700;18.10.2023;-;1.6;0.0;5.2;0
Oslo - Blindern;SN18700;19.10.2023;4.5;-0.3;0.0;7.2;0
Oslo - Blindern;SN18700;20.10.2023;4.1;-0.2;0.0;9.9;0
Oslo - Blindern;SN18700;21.10.2023;3.0;420.3;0.0;9.8;0
Oslo - Blindern;SN18700;22.10.2023;4.1;420.3;1.9;6.9;0
Oslo - Blindern;SN18700;23.10.2023;8.7;3.8;0.5;5.2;0
Oslo - Blindern;SN18700;24.10.2023;6.5;4.3;0.0;5.0;0
Oslo - Blindern;SN18700;25.10.2023;4.5;1.0;-;8.0;0
Oslo - Blindern;SN18700;26.10.2023;3.6;2.0;0.0;5.5;0
Oslo - Blindern;SN18700;27.10.2023;2.3;1.1;0.0;5.2;0
Oslo - Blindern;SN18700;28.10.2023;2.2;0.6;0.0;5.0;0
Oslo - Blindern;SN18700;29.10.2023;1.5;-2.0;0.0;7.4;0
Oslo - Blindern;SN18700;30.10.2023;0.1;-1.6;1.5;9.7;0
Oslo - Blindern;SN18700;31.10.2023;1.0;-;9.2;9.2;8
Oslo - Blindern;SN18700;01.11.2023;1.2;-2.4;1.0;6.9;5
Oslo - Blindern;SN18700;02.11.2023;0.9;-1.9;2.0;8.7;5
Oslo - Blindern;SN18700;03.11.2023;3.8;-;21.7;10.1;220.3
Oslo - Blindern;SN18700;04.11.2023;4.8;3.5;6.6;8.1;0
Oslo - Blindern;SN18700;05.11.2023;4.9;2.7;0.7;6.5;0
Oslo - Blindern;SN18700;06.11.2023;5.6;-;0.9;-;0
Oslo - Blindern;SN18700;07.11.2023;5.5;3.3;15.2;-;0
Oslo - Blindern;SN18700;08.11.2023;4.2;1.4;0.1;-;0
Oslo - Blindern;SN18700;09.11.2023;4.2;1.9;2.9;8.4;0
Oslo - Blindern;SN18700;10.11.2023;4.5;3.3;-200.0;6.2;0
Oslo - Blindern;SN18700;11.11.2023;3.4;1.9;0.0;-;0
Oslo - Blindern;SN18700;12.11.2023;2.0;0.7;0.1;7.4;0
Oslo - Blindern;SN18700;13.11.2023;0.8;-2.7;0.3;4.7;0
Oslo - Blindern;SN18700;14.11.2023;0.4;-2.6;-;6.9;0
Oslo - Blindern;SN18700;15.11.2023;-0.4;-4.1;0.1;5.5;420.3
Oslo - Blindern;SN18700;16.11.2023;-2.2;-5.0;0.0;4.5;0
Oslo - Blindern;SN18700;17.11.2023;-2.2;-4.2;0.0;3.4;0
Oslo - Blindern;SN18700;18.11.2023;-4.2;-9.4;0.0;3.4;0
Oslo - Blindern;SN18700;19.11.2023;400.5;220.3;0.0;-;0
Oslo - Blindern;SN18700;20.11.2023;-0.7;-4.4;1.1;4.7;0
Oslo - Blindern;SN18700;21.11.2023;-0.3;-3.3;0.0;-;0
Oslo - Blindern;SN18700;22.11.2023;5.6;-2.8;0.0;8.4;0
Oslo - Blindern;SN18700;23.11.2023;6.5;0.0;1.3;-;0
Oslo - Blindern;SN18700;24.11.2023;3.4;-;0.0;9.5;0
Oslo - Blindern;SN18700;25.11.2023;2.1;-4.4;0.1;5.8;-
Oslo - Blindern;SN18700;26.11.2023;0.3;-5.3;0.1;4.1;0
Oslo - Blindern;SN18700;27.11.2023;-2.4;-;0.0;6.3;0
Oslo - Blindern;SN18700;28.11.2023;-;-10.4;0.4;7.9;-
Oslo - Blindern;SN18700;29.11.2023;-0.9;-5.9;220.3;9.7;3
Oslo - Blindern;SN18700;30.11.2023;-1.4;-2.5;1.1;6.1;-
Oslo - Blindern;SN18700;01.12.2023;-2.4;-8.2;0.2;4.8;2
Oslo - Blindern;SN18700;02.12.2023;-7.1;-11.8;0.0;4.0;2
Oslo - Blindern;SN18700;03.12.2023;-8.3;-13.1;0.0;3.7;2
Oslo - Blindern;SN18700;04.12.2023;-9.7;-14.4;0.0;3.5;2
Oslo - Blindern;SN18700;05.12.2023;-10.0;-;-500.0;220.3;2
Oslo - Blindern;SN18700;06.12.2023;-7.5;-12.9;0.1;-;2
Oslo - Blindern;SN18700;07.12.2023;-4.5;-;2.0;3.4;4
Oslo - Blindern;SN18700;08.12.2023;-2.3;-4.9;0.0;6.2;4
Oslo - Blindern;SN18700;09.12.2023;1.1;-2.5;2.5;5.3;-
Oslo - Blindern;SN18700;10.12.2023;0.5;-301.0;4.7;5.4;14
Oslo - Blindern;SN18700;11.12.2023;-0.2;-1.6;-301.0;8.5;14
Oslo - Blindern;SN18700;12.12.2023;-0.3;-2.8;0.3;5.4;12
Oslo - Blindern;SN18700;13.12.2023;-2.8;-4.5;0.0;3.8;11
Oslo - Blindern;SN18700;14.12.2023;-4.4;-6.7;0.0;3.4;10
Oslo - Blindern;SN18700;15.12.2023;-3.5;-5.9;0.1;420.3;10
Oslo - Blindern;SN18700;16.12.2023;3.2;200.5;0.0;4.5;9
Oslo - Blindern;SN18700;17.12.2023;9.1;-0.3;0.0;6.6;8
Oslo - Blindern;SN18700;18.12.2023;2.2;0.3;-;2.8;8
Oslo - Blindern;SN18700;19.12.2023;4.1;-2.0;2.1;4.7;6
Oslo - Blindern;SN18700;20.12.2023;1.1;-4.7;0.2;4.0;7
Oslo - Blindern;SN18700;21.12.2023;-1.1;-8.1;0.1;9.4;7
Oslo - Blindern;SN18700;22.12.2023;0.2;-4.5;200.5;8.5;14
Oslo - Blindern;SN18700;23.12.2023;-2.0;-8.1;0.0;7.0;13
Oslo - Blindern;SN18700;24.12.2023;-4.5;-10.8;0.0;5.2;12
Oslo - Blindern;SN18700;25.12.2023;-2.8;-8.4;400.5;4.7;18
Oslo - Blindern;SN18700;26.12.2023;-6.4;-;0.8;2.5;-
Oslo - Blindern;SN18700;27.12.2023;-3.7;-10.7;400.5;400.5;17
Oslo - Blindern;SN18700;28.12.2023;-2.9;-7.8;2.2;8.7;22
Oslo - Blindern;SN18700;29.12.2023;-1.8;-6.2;5.5;6.4;23
Oslo - Blindern;SN18700;30.12.2023;400.5;-6.4;1.8;4.2;25
Oslo - Blindern;SN18700;31.12.2023;-0.5;-;0.4;8.7;23
Oslo - Blindern;SN18700;01.01.2024;-3.8;-;6.3;10.4;-
Oslo - Blindern;SN18700;02.01.2024;-4.7;-8.4;6.4;-201.0;36
Oslo - Blindern;SN18700;03.01.2024;-7.7;-8.8;2.1;8.3;36
Oslo - Blindern;SN18700;04.01.2024;-8.6;-12.6;0.9;-;34
Oslo - Blindern;SN18700;05.01.2024;-11.9;-19.3;0.0;5.2;32
Oslo - Blindern;SN18700;06.01.2024;-15.9;-23.1;0.0;2.7;31
Oslo - Blindern;SN18700;07.01.2024;-201.0;-18.3;0.0;2.5;-
Oslo - Blindern;SN18700;08.01.2024;-11.3;-19.1;400.5;3.1;30
Oslo - Blindern;SN18700;09.01.2024;-5.7;-13.8;0.0;1.6;30
Oslo - Blindern;SN18700;10.01.2024;-3.1;-8.8;-;2.2;-
Oslo - Blindern;SN18700;11.01.2024;7.8;-5.8;0.0;7.6;29
Oslo - Blindern;SN18700;12.01.2024;-0.9;-6.4;0.0;2.7;29
Oslo - Blindern;SN18700;13.01.2024;-2.8;-6.9;0.0;2.2;28
Oslo - Blindern;SN18700;14.01.2024;-0.3;-4.4;0.1;5.6;28
Oslo - Blindern;SN18700;15.01.2024;-0.3;-12.4;-200.0;10.1;40
Oslo - Blindern;SN18700;16.01.2024;-8.6;-18.6;0.0;3.4;-
Oslo - Blindern;SN18700;17.01.2024;-5.6;220.3;4.1;12.6;43
Oslo - Blindern;SN18700;18.01.2024;-5.7;-12.5;10.5;4.2;47
Oslo - Blindern;SN18700;19.01.2024;-8.5;-14.3;0.1;3.6;44
Oslo - Blindern;SN18700;20.01.2024;400.5;-16.3;0.0;4.2;43
Oslo - Blindern;SN18700;21.01.2024;0.9;-10.3;-301.0;6.3;45
Oslo - Blindern;SN18700;22.01.2024;7.1;0.9;11.4;9.3;41
Oslo - Blindern;SN18700;23.01.2024;8.7;0.2;0.1;7.7;37
Oslo - Blindern;SN18700;24.01.2024;2.6;-0.2;-;5.2;37
Oslo - Blindern;SN18700;25.01.2024;4.1;-2.1;-;3.9;36
Oslo - Blindern;SN18700;26.01.2024;1.0;-3.7;0.1;3.8;35
Oslo - Blindern;SN18700;27.01.2024;2.6;-5.1;12.4;6.5;42
Oslo - Blindern;SN18700;28.01.2024;-;-0.1;0.0;-200.0;41
Oslo - Blindern;SN18700;29.01.2024;5.9;1.6;0.0;7.9;37
Oslo - Blindern;SN18700;30.01.2024;1.8;-;0.0;-;36
Oslo - Blindern;SN18700;31.01.2024;3.3;-4.3;4.3;8.9;41
Oslo - Blindern;SN18700;01.02.2024;5.3;-0.5;0.4;7.6;38
Oslo - Blindern;SN18700;02.02.2024;3.1;-4.3;0.0;3.2;-
Oslo - Blindern;SN18700;03.02.2024;10.9;1.4;6.2;8.6;400.5
Oslo - Blindern;SN18700;04.02.2024;4.6;-1.6;0.0;6.4;42
Oslo - Blindern;SN18700;05.02.2024;2.5;-4.9;0.1;6.0;42
Oslo - Blindern;SN18700;06.02.2024;-4.2;-10.8;0.0;5.9;42
Oslo - Blindern;SN18700;07.02.2024;-3.2;-9.8;0.9;7.3;42
Oslo - Blindern;SN18700;08.02.2024;-7.2;-12.1;0.0;4.7;42
Oslo - Blindern;SN18700;09.02.2024;-7.2;-15.2;0.0;6.0;42
Oslo - Blindern;SN18700;10.02.2024;-7.3;-9.3;0.5;8.4;42
Oslo - Blindern;SN18700;11.02.2024;-4.2;-7.6;1.6;8.5;400.5
Oslo - Blindern;SN18700;12.02.2024;-3.2;-5.9;0.6;7.5;41
Oslo - Blindern;SN18700;13.02.2024;0.0;-4.0;10.9;5.4;49
Oslo - Blindern;SN18700;14.02.2024;420.3;-4.9;-;2.3;50
Oslo - Blindern;SN18700;15.02.2024;2.0;-0.9;0.0;5.1;49
Oslo - Blindern;SN18700;16.02.2024;1.8;-301.0;18.1;5.2;50
Oslo - Blindern;SN18700;17.02.2024;5.7;-2.6;11.6;4.5;48
Oslo - Blindern;SN18700;18.02.2024;0.2;-3.6;0.0;3.7;-
Oslo - Blindern;SN18700;19.02.2024;3.8;-0.8;3.2;4.7;52
Oslo - Blindern;SN18700;20.02.2024;0.0;-1.6;0.0;3.0;51
Oslo - Blindern;SN18700;21.02.2024;3.4;-0.5;2.1;2.8;49
Oslo - Blindern;SN18700;22.02.2024;-;0.3;6.0;3.7;47
Oslo - Blindern;SN18700;23.02.2024;420.3;-201.0;13.3;9.0;41
Oslo - Blindern;SN18700;24.02.2024;4.5;2.4;1.7;6.4;39
Oslo - Blindern;SN18700;25.02.2024;3.7;-201.0;-;4.2;36
Oslo - Blindern;SN18700;26.02.2024;-201.0;-0.3;0.3;4.5;33
Oslo - Blindern;SN18700;27.02.2024;3.3;-1.7;0.0;6.0;33
Oslo - Blindern;SN18700;28.02.2024;6.9;1.9;0.6;5.7;31
Oslo - Blindern;SN18700;29.02.2024;-;-;0.0;6.6;29
Oslo - Blindern;SN18700;01.03.2024;-;2.8;14.1;-201.0;-301.0
Oslo - Blindern;SN18700;02.03.2024;4.9;3.6;1.7;7.7;23
Oslo - Blindern;SN18700;03.03.2024;4.6;3.7;7.5;5.8;18
Oslo - Blindern;SN18700;04.03.2024;4.7;2.9;7.4;6.1;13
Oslo - Blindern;SN18700;05.03.2024;5.0;2.0;0.0;6.8;12
Oslo - Blindern;SN18700;06.03.2024;4.7;-0.1;0.0;-;11
Oslo - Blindern;SN18700;07.03.2024;7.6;-4.6;0.0;2.6;11
Oslo - Blindern;SN18700;08.03.2024;6.9;-3.3;0.0;4.2;12
Oslo - Blindern;SN18700;09.03.2024;2.9;-0.2;0.0;5.3;12
Oslo - Blindern;SN18700;10.03.2024;0.5;-2.2;0.0;5.3;12
Oslo - Blindern;SN18700;11.03.2024;-;-1.7;-201.0;6.0;12
Oslo - Blindern;SN18700;12.03.2024;7.1;-3.4;0.0;-;-
Oslo - Blindern;SN18700;13.03.2024;3.5;-0.9;0.0;3.9;12
Oslo - Blindern;SN18700;14.03.2024;9.8;3.2;4.7;-201.0;9
Oslo - Blindern;SN18700;15.03.2024;5.6;3.3;0.7;4.2;7
Oslo - Blindern;SN18700;16.03.2024;4.8;-0.8;24.3;12.7;2
Oslo - Blindern;SN18700;17.03.2024;2.0;-4.7;8.7;5.2;6
Oslo - Blindern;SN18700;18.03.2024;2.5;-4.1;0.0;3.3;6
Oslo - Blindern;SN18700;19.03.2024;2.2;-0.8;0.1;4.9;6
Oslo - Blindern;SN18700;20.03.2024;5.1;0.4;2.1;2.5;5
Oslo - Blindern;SN18700;21.03.2024;7.3;1.3;0.0;6.0;3
Oslo - Blindern;SN18700;22.03.2024;12.2;1.0;3.9;6.8;0
Oslo - Blindern;SN18700;23.03.2024;7.1;1.9;-;6.3;0
Oslo - Blindern;SN18700;24.03.2024;6.8;2.4;1.1;-;420.3
Oslo - Blindern;SN18700;25.03.2024;3.6;0.3;1.3;6.8;0
Oslo - Blindern;SN18700;26.03.2024;400.5;-;2.4;4.5;0
Oslo - Blindern;SN18700;27.03.2024;4.6;0.8;3.4;5.4;0
Oslo - Blindern;SN18700;28.03.2024;8.6;4.0;0.9;9.2;0
Oslo - Blindern;SN18700;29.03.2024;7.2;4.6;7.0;7.3;0
Oslo - Blindern;SN18700;30.03.2024;7.3;4.1;0.4;5.0;0
Oslo - Blindern;SN18700;31.03.2024;10.1;5.5;6.6;6.9;0
Oslo - Blindern;SN18700;01.04.2024;11.3;1.1;400.5;6.7;0
Oslo - Blindern;SN18700;02.04.2024;9.1;2.0;0.0;9.0;0
Oslo - Blindern;SN18700;03.04.2024;3.6;-0.3;0.0;8.7;0
Oslo - Blindern;SN18700;04.04.2024;1.1;-;0.0;6.3;0
Oslo - Blindern;SN18700;05.04.2024;2.5;-2.3;8.0;200.5;8
Oslo - Blindern;SN18700;06.04.2024;4.3;-0.3;420.3;4.8;4
Oslo - Blindern;SN18700;07.04.2024;12.6;3.1;1.7;7.6;0
Oslo - Blindern;SN18700;08.04.2024;12.9;5.9;2.1;7.3;0
Oslo - Blindern;SN18700;09.04.2024;11.4;5.5;0.0;5.8;0
Oslo - Blindern;SN18700;10.04.2024;12.4;6.6;7.2;10.7;0
Oslo - Blindern;SN18700;11.04.2024;18.5;4.2;4.2;7.0;0
Oslo - Blindern;SN18700;12.04.2024;14.8;3.8;1.0;5.9;0
Oslo - Blindern;SN18700;13.04.2024;17.0;5.4;1.3;220.3;0
Oslo - Blindern;SN18700;14.04.2024;12.7;5.4;5.5;9.9;0
Oslo - Blindern;SN18700;15.04.2024;-;-1.0;0.0;4.3;0
Oslo - Blindern;SN18700;16.04.2024;11.2;2.8;0.0;5.7;0
Oslo - Blindern;SN18700;17.04.2024;9.0;-0.9;0.0;7.5;0
Oslo - Blindern;SN18700;18.04.2024;8.9;0.5;0.0;5.0;0
Oslo - Blindern;SN18700;19.04.2024;6.3;0.3;4.8;4.6;0
Oslo - Blindern;SN18700;20.04.2024;10.2;-1.3;-;6.6;0
Oslo - Blindern;SN18700;21.04.2024;10.1;1.9;0.0;7.4;0
Oslo - Blindern;SN18700;22.04.2024;-;-2.1;0.0;3.8;220.3
Oslo - Blindern;SN18700;23.04.2024;10.7;1.5;0.0;6.2;0
Oslo - Blindern;SN18700;24.04.2024;8.0;3.7;0.0;6.1;0
Oslo - Blindern;SN18700;25.04.2024;9.5;2.5;1.9;4.2;0
Oslo - Blindern;SN18700;26.04.2024;10.8;2.6;0.4;5.6;-500.0
Oslo - Blindern;SN18700;27.04.2024;12.6;-0.1;0.0;3.8;0
Oslo - Blindern;SN18700;28.04.2024;10.0;1.6;0.0;7.9;0
Oslo - Blindern;SN18700;29.04.2024;13.1;5.5;5.7;9.0;0
Oslo - Blindern;SN18700;30.04.2024;19.0;5.9;0.3;4.5;220.3
Oslo - Blindern;SN18700;01.05.2024;21.2;10.7;0.0;5.8;0
Oslo - Blindern;SN18700;02.05.2024;21.8;9.9;0.0;6.1;0
Oslo - Blindern;SN18700;03.05.2024;-;8.7;400.5;4.2;0
Oslo - Blindern;SN18700;04.05.2024;23.7;8.2;0.0;3.8;0
Oslo - Blindern;SN18700;05.05.2024;20.6;9.7;0.4;4.2;0
Oslo - Blindern;SN18700;06.05.2024;14.5;9.3;0.0;200.5;0
Oslo - Blindern;SN18700;07.05.2024;-;7.6;0.0;4.4;0
Oslo - Blindern;SN18700;08.05.2024;18.0;-301.0;-;4.9;0
Oslo - Blindern;SN18700;09.05.2024;420.3;9.6;0.5;5.1;0
Oslo - Blindern;SN18700;10.05.2024;15.2;6.9;1.1;7.5;0
Oslo - Blindern;SN18700;11.05.2024;19.9;6.0;0.0;4.5;0
Oslo - Blindern;SN18700;12.05.2024;21.7;7.2;-201.0;4.7;0
Oslo - Blindern;SN18700;13.05.2024;22.3;7.9;0.0;4.7;0
Oslo - Blindern;SN18700;14.05.2024;22.8;7.8;0.0;5.9;0
Oslo - Blindern;SN18700;15.05.2024;-301.0;9.4;0.0;5.2;0
Oslo - Blindern;SN18700;16.05.2024;23.9;10.5;0.0;5.1;-
Oslo - Blindern;SN18700;17.05.2024;24.2;10.4;0.0;4.1;0
Oslo - Blindern;SN18700;18.05.2024;24.5;220.3;-200.0;4.9;0
Oslo - Blindern;SN18700;19.05.2024;25.6;8.7;0.0;220.3;0
Oslo - Blindern;SN18700;20.05.2024;21.9;12.2;0.0;9.8;0
Oslo - Blindern;SN18700;21.05.2024;400.5;10.5;0.0;4.4;0
Oslo - Blindern;SN18700;22.05.2024;24.7;10.5;-201.0;-;0
Oslo - Blindern;SN18700;23.05.2024;25.6;14.1;0.0;6.9;0
Oslo - Blindern;SN18700;24.05.2024;24.0;17.1;0.0;5.7;0
Oslo - Blindern;SN18700;25.05.2024;25.9;13.8;-;3.8;0
Oslo - Blindern;SN18700;26.05.2024;27.2;17.8;0.9;6.3;0
Oslo - Blindern;SN18700;27.05.2024;21.7;15.5;4.3;6.4;0
Oslo - Blindern;SN18700;28.05.2024;22.6;13.0;42.7;4.5;0
Oslo - Blindern;SN18700;29.05.2024;20.0;11.9;14.2;5.6;0
Oslo - Blindern;SN18700;30.05.2024;18.6;12.9;0.0;-301.0;0
Oslo - Blindern;SN18700;31.05.2024;26.3;13.1;3.4;-;200.5
Oslo - Blindern;SN18700;01.06.2024;26.2;15.8;4.9;5.4;0
Oslo - Blindern;SN18700;02.06.2024;26.1;17.0;-201.0;5.7;0
Oslo - Blindern;SN18700;03.06.2024;24.2;14.9;0.0;8.7;0
Oslo - Blindern;SN18700;04.06.2024;17.9;8.4;0.0;9.0;0
Oslo - Blindern;SN18700;05.06.2024;16.2;9.6;10.7;9.1;0
Oslo - Blindern;SN18700;06.06.2024;200.5;6.7;11.7;8.3;0
Oslo - Blindern;SN18700;07.06.2024;17.1;4.7;0.8;-500.0;0
Oslo - Blindern;SN18700;08.06.2024;13.0;7.7;3.7;7.0;0
Oslo - Blindern;SN18700;09.06.2024;15.1;5.2;8.2;-;0
Oslo - Blindern;SN18700;10.06.2024;18.1;4.4;1.2;7.4;0
Oslo - Blindern;SN18700;11.06.2024;21.2;7.8;0.0;-200.0;0
Oslo - Blindern;SN18700;12.06.2024;-;10.5;0.4;5.2;-
Oslo - Blindern;SN18700;13.06.2024;17.9;-;17.7;6.0;0
Oslo - Blindern;SN18700;14.06.2024;17.8;9.4;0.5;5.6;220.3
Oslo - Blindern;SN18700;15.06.2024;-;10.8;2.9;6.2;0
Oslo - Blindern;SN18700;16.06.2024;19.1;11.7;8.9;-200.0;0
Oslo - Blindern;SN18700;17.06.2024;18.7;12.6;6.1;5.8;0
Oslo - Blindern;SN18700;18.06.2024;17.3;11.3;1.1;5.9;0
Oslo - Blindern;SN18700;19.06.2024;22.6;9.3;5.3;5.0;0
Oslo - Blindern;SN18700;20.06.2024;22.8;10.9;1.2;7.1;0
Oslo - Blindern;SN18700;21.06.2024;22.9;9.1;-500.0;5.8;0
Oslo - Blindern;SN18700;22.06.2024;19.1;10.8;0.0;4.5;0
Oslo - Blindern;SN18700;23.06.2024;21.1;-;8.1;5.7;0
Oslo - Blindern;SN18700;24.06.2024;24.9;10.4;0.0;5.0;0
Oslo - Blindern;SN18700;25.06.2024;23.0;13.9;0.0;5.1;-
Oslo - Blindern;SN18700;26.06.2024;24.5;15.5;0.0;4.7;0
Oslo - Blindern;SN18700;27.06.2024;28.3;14.0;0.0;4.3;-201.0
Oslo - Blindern;SN18700;28.06.2024;26.3;17.8;15.9;-;0
Oslo - Blindern;SN18700;29.06.2024;20.7;12.4;1.0;420.3;0
Oslo - Blindern;SN18700;30.06.2024;20.1;9.7;0.0;5.5;0
Oslo - Blindern;SN18700;01.07.2024;21.1;10.0;1.9;5.4;0
Oslo - Blindern;SN18700;02.07.2024;19.3;10.7;0.0;3.7;0
Oslo - Blindern;SN18700;03.07.2024;22.6;-500.0;0.0;5.9;0
Oslo - Blindern;SN18700;04.07.2024;17.1;11.1;2.2;5.7;0
Oslo - Blindern;SN18700;05.07.2024;16.8;8.7;18.3;5.8;0
Oslo - Blindern;SN18700;06.07.2024;17.8;9.6;0.3;6.1;0
Oslo - Blindern;SN18700;07.07.2024;15.1;11.8;17.3;7.0;0
Oslo - Blindern;SN18700;08.07.2024;20.0;9.3;7.9;6.1;0
Oslo - Blindern;SN18700;09.07.2024;22.0;10.0;0.1;5.7;0
Oslo - Blindern;SN18700;10.07.2024;17.7;-;0.7;7.7;0
Oslo - Blindern;SN18700;11.07.2024;22.1;400.5;15.5;4.8;0
Oslo - Blindern;SN18700;12.07.2024;22.6;13.9;0.0;4.3;0
Oslo - Blindern;SN18700;13.07.2024;25.5;12.8;0.0;5.4;0
Oslo - Blindern;SN18700;14.07.2024;23.4;14.7;2.1;5.8;0
Oslo - Blindern;SN18700;15.07.2024;400.5;13.9;18.9;6.4;0
Oslo - Blindern;SN18700;16.07.2024;20.9;14.0;4.8;4.3;0
Oslo - Blindern;SN18700;17.07.2024;18.2;-500.0;2.7;4.0;0
Oslo - Blindern;SN18700;18.07.2024;-500.0;14.5;2.6;5.3;0
Oslo - Blindern;SN18700;19.07.2024;25.2;13.0;0.0;4.5;0
Oslo - Blindern;SN18700;20.07.2024;26.2;13.8;0.0;4.0;-
Oslo - Blindern;SN18700;21.07.2024;27.0;14.8;0.0;5.0;420.3
Oslo - Blindern;SN18700;22.07.2024;23.4;-;2.9;4.3;0
Oslo - Blindern;SN18700;23.07.2024;24.0;15.5;7.3;4.5;0
Oslo - Blindern;SN18700;24.07.2024;20.1;13.8;1.3;6.2;0
Oslo - Blindern;SN18700;25.07.2024;22.9;13.4;-;6.4;0
Oslo - Blindern;SN18700;26.07.2024;18.8;14.7;3.6;5.4;0
Oslo - Blindern;SN18700;27.07.2024;21.9;15.8;23.3;5.1;0
Oslo - Blindern;SN18700;28.07.2024;23.8;13.0;1.4;4.9;-
Oslo - Blindern;SN18700;29.07.2024;23.3;12.2;0.1;4.6;0
Oslo - Blindern;SN18700;30.07.2024;24.3;-;0.0;4.5;0
Oslo - Blindern;SN18700;31.07.2024;24.1;13.0;0.0;6.3;0
Oslo - Blindern;SN18700;01.08.2024;22.9;13.2;0.0;5.5;0
Oslo - Blindern;SN18700;02.08.2024;23.9;14.4;0.0;5.3;0
Oslo - Blindern;SN18700;03.08.2024;-201.0;13.0;0.0;4.3;0
Oslo - Blindern;SN18700;04.08.2024;21.8;15.7;-;3.5;0
Oslo - Blindern;SN18700;05.08.2024;24.9;-;17.8;4.4;0
